title,salary,city,job,publish_date,requirements,responsibilities,url,source
AI Engineer / LLM Engineer,,,,,,"AI Engineer / LLM Engineer Globerce Inc. Занятость	Полная занятость Адрес	Казахстан, Алматы, проспект Жибек Жолы, 135 Описание вакансии  Мы разрабатываем комплексную платформу комплаенса и AML, ориентированную на автоматизацию аналитики, работы с регуляторными требованиями и поддержку экспертов через AI-ассистентов.   Ключевой фокус — применение LLM, RAG и агентных подходов для анализа текстов, кейсов, профилей клиентов и регуляторной документации.  Чем предстоит заниматься: Проектирование RAG-архитектур: разработка и оптимизация пайплайнов извлечения данных (chunking strategies, embedding selection, re-ranking). Prompt Engineering & Optimization: создание сложных системных инструкций, использование техник Chain-of-Thought, Few-shot, ReAct. Работа над воспроизводимостью ответов. Разработка AI-агентов: создание автономных систем на базе LangGraph, CrewAI или Haystack, способных планировать действия и использовать внешние API/инструменты. Оценка качества (Evaluation): внедрение метрик для измерения качества ответов и точности поиска (используя RAGAS, DeepEval или кастомные LLM-as-a-judge подходы)  Обязательные требования:  Опыт работы AI Engineer / Data Scientist / ML Engineer от 3 лет, с фокусом на NLP и LLM. Отличное знание Python. Практический опыт работы с: PyTorch, Hugging Face Transformers, LangChain / LangGraph или аналогами. Реальный опыт: дообучения LLM, построения RAG-систем, работы с embedding-моделями. Понимание принципов работы агентных систем (tool calling, planning, memory). Опыт работы с векторными БД: FAISS, Chroma, Milvus (или аналоги). Умение работать с текстовыми данными: подготовка датасетов, аугментация, генерация synthetic data. Понимание математических основ ML и DL.  Наши бенефиты: Удобный гибкий график работы. Трудоустройство по ТК РК. ДМС для сотрудников и их близких. Материальная помощь в различных жизненных ситуациях (рождение ребенка, свадьба, утрата близкого и тому подобное). Прозрачная система грейдирования. Бесплатное корпоративное обучение. Соревнования по кибер и спортивным дисциплинам. Тимбилдинги вне Алматы. Корпоративная техника (ноутбуки/мониторы). Технологичный офис в сердце Алматы.  Будем ждать ваших откликов! Требования Опыт	От 3 до 6 лет Условия работы График работы	Полный день Добавлено 16 дней назад Пожаловаться Отклик на HeadHunter Для связи с работодателем или просмотра контактов нажмите на кнопку",https://qyzmet.kz/redir?id=20556997,hh_parser_qyzmet_Data Engineer.csv
Integration Engineer,,,,,,"Integration Engineer Andersen Занятость	Полная занятость Адрес	Казахстан, Алматы, проспект Юрия Гагарина, 124 Описание вакансии  Andersen is seeking an Integration Engineer to ensure stable integration between middleware and BSS systems, supporting seamless order processing and end-to-end telecom workflows.  The customer is a national provider of telecommunications and digital solutions, serving both private and corporate clients. The company delivers connectivity services and supports the ongoing development of modern network infrastructure, focusing on reliability, scalability, and sustainable growth within its market.  The project is focused on ensuring stable and reliable integration between the middleware integration layer (NGIL/TIBCO) and BSS platform within a complex telecom IT landscape. The main objective is to maintain seamless end-to-end order processing and business journey execution by proactively identifying, analyzing, and resolving cross-system integration issues.  Responsibilities:  Performing NGIL/TIBCO diagnostics, analyzing log traces for message drops, XSLT transformation failures, and JMS queue issues, identifying root causes (e.g., payload mismatches before BSS). Conducting Netcracker BSS analysis, validating order decomposition, fulfillment status transitions, and catalog lookups, investigating integration-induced fallouts through BSS log review. Enriching cross-layer defects by correlating NGIL payloads with Netcracker API responses, preparing structured reproduction data for both vendors. Participating in vendor calls with integration and BSS providers, analyzing NGIL faults and BSS impacts, aligning fixes with end-to-end business journeys. Updating and maintaining test plans, covering edge cases such as NGIL retry storms potentially overloading Netcracker and impacting system stability.  Must-haves:  Experience in telecom IT for 5+ years, including experience in TIBCO solutions and integrations. Experience in Netcracker BSS/OMS (order management, product catalog, provisioning) for 3+ years. Experience with transformations involving NGIL → Netcracker flows, including B2B/B2C orders, usage mediation, and CRM synchronizations in UAE/GCC telecom environments. Experience in multi-vendor defect resolution. Strong integration expertise: TIBCO, NGIL event patterns, REST and TM Forum APIs, Splunk/ELK for trace analysis. Solid BSS knowledge: Netcracker modules (OMS, Product Catalog, Usage), SOAP/REST endpoints, Oracle DB queries for order state validation. Cross-layer troubleshooting skills, correlating NGIL event IDs with Netcracker order IDs and scripting log parsers for both systems. Proficiency with tools: Jira/ALM, Postman, SQL, Python, Bash. Experience managing SLAs, escalations, and joint debugging sessions. Ability to prepare structured handover templates including NGIL logs, Netcracker screenshots, and flow diagrams. Strong analytical skills, formulating hypotheses based on multi-system trace analysis. Level of English – from Upper-Intermediate and above.  Reasons why this job would be interesting to you:  Experience in teamwork with leaders in FinTech, Healthcare, Retail, Telecom, and others. Andersen cooperates with such businesses as Samsung, Siemens, Johnson & Johnson, BNP Paribas, Ryanair, Mercedes, TUI, Verivox, Allianz, T-Systems, etc.. The opportunity to change the project and/or develop expertise in an interesting business domain. Job conditions – you can work both fully remotely and from the office or can choose a hybrid variant. Guarantee of professional, financial, and career growth! The company has introduced systems of mentoring and adaptation for each new employee. The opportunity to earn an additional up to 1,000 USD per month by participating in the company's activities. Access to the corporate training portal, where the entire knowledge base of the company is collected and which is constantly updated. Bright corporate life (parties / pizza days / PlayStation / fruits / coffee / snacks / movies). Certification compensation (AWS, PMP, etc). Referral program. English courses. Private health insurance and compensation for sports activities. Требования Опыт	От 3 до 6 лет Условия работы График работы	Удаленная работа Добавлено 20 дней назад Пожаловаться Отклик на HeadHunter Для связи с работодателем или просмотра контактов нажмите на кнопку",https://qyzmet.kz/redir?id=20532677,hh_parser_qyzmet_Data Engineer.csv
Sales Engineer (AI / FinTech),,,,,,"Sales Engineer (AI / FinTech) Частная Компания Relai.kz Limited Занятость	Полная занятость Адрес	Казахстан, Астана, проспект Мангилик Ел, С4.5 Описание вакансии Обязанности: Участие во встречах с клиентами и партнерами в роли технического эксперта Проведение презентаций AI-решений и продуктов компании Сбор, анализ и формализация бизнес и технических требований Подготовка технических заданий Проработка архитектуры решений совместно с разработчиками и продуктовой командой Поддержка presale процесса: от первичного контакта до запуска пилота (POC) Участие в подготовке коммерческих предложений и тендерной документации Сопровождение клиента на этапе внедрения решений Требования: Опыт работы на позиции Sales Engineer / Presale Engineer / Solution Engineer от 2 лет Опыт работы с AI/ML продуктами или data-driven решениями Понимание архитектуры IT-систем, API и интеграций Опыт написания технической документации Умение структурировать требования и переводить бизнес-задачи в технические решения Навыки коммуникации с бизнес и техническими командами Базовые знания в области машинного обучения Условия: Конкурентная заработная плата Работа в AI/FinTech проекте с быстрым циклом внедрения решений Участие в проектах с банками и крупными компаниями Возможность влиять на продукт и развитие компании Требования Опыт	От 1 года до 3 лет Условия работы График работы	Полный день Добавлено 15 дней назад Пожаловаться Отклик на HeadHunter Для связи с работодателем или просмотра контактов нажмите на кнопку",https://qyzmet.kz/redir?id=20557974,hh_parser_qyzmet_Data Engineer.csv
Junior DevOps Engineer (Azure),,,,,,"Junior DevOps Engineer (Azure) Andersen Занятость	Полная занятость Адрес	Казахстан, Алматы Описание вакансии  Andersen is hiring a Junior DevOps Engineer (Azure) for a project supporting infrastructure for digital platforms, ensuring scalability, security, and reliable system operations across products.  The customer is an international organization operating in the research and analytics domain. It supports companies in understanding customer perceptions and improving product and brand experiences through data-driven insights. With extensive industry experience and a global presence, the organization combines scientific approaches with modern technologies to deliver scalable research solutions, while promoting responsible innovation and long-term partnerships.  The project is focused on providing infrastructure support for a group of digital products across multiple business units. The team ensures stable, scalable, and secure environments that enable efficient operation of research, branding, and content production platforms.  Responsibilities:  Automating Building of Application Code using Build Pipeline in Bitbucket and Azure DevOps. Troubleshooting Applications and Infrastructure resources hosted in Azure. Implementing Infrastructure as Code for cloud using Terraform, ARM Templates, Bicep. Implementing security best practices for Azure environments. Supporting all cloud resources in Azure. Automating deployment of Application Code using tools like Azure Pipelines / Ansible / Octopus Deploy. Developing monitors and alerts for errors and performance. Developing and managing CI/CD processes for different types of applications and automating as many processes as possible. Working in an Agile environment to support individuals on proper DevOps practices. Managing and supporting customer environments in Microsoft Azure cloud. Managing the full release process Supporting development teams in technical questions of continuous integration/continuous delivery, delivery organizations. Consulting customers on technical aspects of installation, sizing, and scaling. Developing, implementing and maintaining the CI/CD pipeline to system integration environment.  Must-haves:  Experience as a DevOps Engineer for 1+ years. Commercial experience across designing, deploying and managing cloud environments in Azure. Understanding of Agile and DevOps principles, Experience working in an Agile development environment. Experience of containers and container orchestration using Docker, Kubernetes, and AKS. Experience with infrastructure-as-code tools like Terraform, ARM Templates, Helm, or Pulumi. Experience of pipeline build/deploy tools such as Bitbucket. In-depth automation and scripting using tools such as PowerShell, AZ CLI, Python, Bash. Detailed knowledge of configuration management technologies like DSC, Puppet, Chef, SaltStack, or Ansible. Thorough knowledge of logging and monitoring tools such as Prometheus, Grafana, Azure Monitor, Azure Log Analytics, Azure App Insights, New Relic, or Datadog. Knowledge of cloud platform design patterns and best practices. Knowledge of common database and caching technologies, such as Azure SQL, CosmosDB, MongoDB, PostgreSQL, MySQL/MariaDB, Neo4j or Redis. Basic knowledge of common programming languages used in modern web application development, such as C#, Python, JavaScript, TypeScript, or PHP. Expert skills with PowerShell scripting and reading/analyzing Web technologies such as JSON, HTML, JavaScript, XML, jQuery, etc. Sufficient knowledge of Microsoft Azure and Entra. Git version control system experience. Exposure to iterative/agile development methodologies and experience of enabling team delivery through technology. Level of English – from Intermediate+ and above.  Nice-to-haves:  Experience with other cloud platforms and technologies.  Reasons why this job would be interesting to you:  Experience in teamwork with leaders in FinTech, Healthcare, Retail, Telecom, and others. Andersen cooperates with such businesses as Samsung, Siemens, Johnson & Johnson, BNP Paribas, Ryanair, Mercedes, TUI, Verivox, Allianz, T-Systems, etc.. The opportunity to change the project and/or develop expertise in an interesting business domain. Job conditions – you can work both fully remotely and from the office or can choose a hybrid variant. Guarantee of professional, financial, and career growth! The company has introduced systems of mentoring and adaptation for each new employee. The opportunity to earn up to an additional 1,000 USD per month, depending on the level of expertise, which will be included in the annual bonus, by participating in the company's activities. Access to the corporate training portal, where the entire knowledge base of the company is collected and which is constantly updated. Bright corporate life (parties / pizza days / PlayStation / fruits / coffee / snacks / movies). Certification compensation (AWS, PMP, etc). Referral program. English courses. Private health insurance and compensation for sports activities.  Your personal data is protected in accordance with GDPR regulations.  Join us!  Требования Опыт	От 1 года до 3 лет Условия работы График работы	Удаленная работа Добавлено 14 дней назад Пожаловаться Отклик на HeadHunter Для связи с работодателем или просмотра контактов нажмите на кнопку",https://qyzmet.kz/redir?id=20572388,hh_parser_qyzmet_Data Engineer.csv
Senior Machine Learning Engineer,,,,,,"Senior Machine Learning Engineer KMF Банк Занятость	Полная занятость Адрес	Казахстан, Алматы, проспект Назарбаева, 50 Описание вакансии Что делать? Проектировать и развивать production-среду для ML-решений банка. Строить end-to-end пайплайны обучения, валидации, деплоя и переобучения моделей. Обеспечивать промышленный вывод моделей, разработанных Data Science / CV / NLP командами, в production Обеспечение промышленного развертывания, развития, и поддержки моделей Настраивать и сопровождать MLflow, model registry, версионирование моделей и артефактов. Развивать feature store на базе Feast: структура фичей, доступ, онлайн/оффлайн контуры, переиспользование признаков. Строить сервисы для инференса моделей и AI-решений через API. Обеспечивать разделение test/prod среды и понятный процесс вывода решений в production. Настраивать мониторинг качества моделей и сервисов: Определять инженерные стандарты: Участвовать в проектировании архитектуры AI/ML-платформы и помогать выбирать технологический подход. Если у вас: Опыт работы в ML Engineering / MLOps / Production ML от 4–6 лет. Опыт работы с MLflow, feature store, model deployment. Понимание CI/CD для ML-сервисов. Опыт упаковки моделей и сервисов в API. Опыт работы с Docker / Kubernetes / KServe или аналогичным стеком. Понимание, как переводить notebook/data science разработку в production. Опыт построения мониторинга моделей и inference-сервисов. Понимание архитектуры ML-систем: batch, near real-time, online inference. Будет плюсом: Опыт в банковской сфере или финтехе. Опыт с Feast. Опыт с LLM-сервисами и inference для генеративных решений. Опыт работы с on-prem платформами. Опыт проектирования test/prod окружений для ML. Опыт работы с документной обработкой, OCR, AI-assistants.  Стек:  Языки: Python, SQL ML/MLOps: MLflow, Feast Сервинг и API: FastAPI, REST API, KServe Инфраструктура: Docker, Kubernetes Хранилища и данные: PostgreSQL, S3 / object storage, Redis CI/CD и разработка: Git, GitLab CI/CD  Что мы предлагаем:  Официальное трудоустройство в соответствии с Трудовым кодексом РК; График работы на выбор: 08:30–17:30 / 09:00–18:00 / 09:30–18:30; Ежегодный оплачиваемый отпуск — 28 календарных дней;  После прохождения испытательного срока:  Кафетерий льгот на сумму 250 000 тг. в год (медицинское страхование, обучение, спорт, развитие детей, авиа- и ж/д билеты); 2 дополнительных дня Day Off в год;  Дополнительно:  Лечебное пособие в размере одного оклада при выходе в отпуск (после 1 года работы, при отпуске от 14 дней).  Требования Опыт	От 3 до 6 лет Условия работы График работы	Полный день Добавлено 15 дней назад Пожаловаться Отклик на HeadHunter Для связи с работодателем или просмотра контактов нажмите на кнопку",https://qyzmet.kz/redir?id=20561588,hh_parser_qyzmet_Data Engineer.csv
Senior Backend Engineer (Laravel / Event-Driven / High Load),,,,,,"Senior Backend Engineer (Laravel / Event-Driven / High Load) Upward Digital OÜ Зарплата	от 2000 до 3500 USD Занятость	Полная занятость Адрес	Казахстан, Астана РЕКЛАМА Описание вакансии Обязанности:  • Design and build backend architecture (not just endpoints) • Work with event-driven systems (Kafka, async processing) • Build data pipelines (events → storage → analytics) • Implement real-time features • Develop automation / workflow systems • Integrate external services and APIs  Технологический стек:  • Laravel (PHP 8.2, Apiato / Porto)  • MySQL  • ClickHouse  • Redis  • Kafka  • WebSockets (Centrifugo или аналогичные)  • Docker  Требования:  • Strong experience with Laravel beyond basic MVC  • Real experience with Kafka or similar systems • Understanding of event-driven architecture and scaling • Experience with high-load or data-heavy systems • Ability to design clean, extensible systems  ​​​​​​  Требования Опыт	От 3 до 6 лет Условия работы График работы	Удаленная работа Добавлено 19 дней назад Пожаловаться Отклик на HeadHunter Для связи с работодателем или просмотра контактов нажмите на кнопку",https://qyzmet.kz/redir?id=20537134,hh_parser_qyzmet_Data Engineer.csv
Planning Engineer,,,,,,"Planning Engineer ТОО ""FSSA"" Занятость	Полная занятость Адрес	Казахстан, вахтовый поселок Тенгиз Описание вакансии  Key Responsibilities  Develop detailed project schedules using tools like Primavera P6 or Microsoft Project Prepare baseline programs, work breakdown structures (WBS), and resource-loaded schedules Monitor project progress and update schedules regularly Identify delays, risks, and critical path activities; propose mitigation plans Coordinate with site engineers, procurement, and subcontractors to gather progress data Prepare weekly and monthly progress reports, dashboards, and S-curves Perform delay analysis (EOT claims, impact analysis, etc.) Support tender planning and time estimates for new projects Ensure compliance with contract requirements and project timelines  Requirements  Bachelor’s degree in Civil Engineering, Construction Management, or related field 3–8 years of experience in construction planning/scheduling Strong knowledge of planning tools (e.g., Primavera P6) Good understanding of construction methods and sequencing Strong analytical and problem-solving skills Excellent communication and reporting abilities  Location and Work schedule  Tengiz 28/28 Требования Опыт	От 3 до 6 лет Условия работы График работы	Вахтовый метод Добавлено 15 дней назад Пожаловаться Отклик на HeadHunter Для связи с работодателем или просмотра контактов нажмите на кнопку",https://qyzmet.kz/redir?id=20564029,hh_parser_qyzmet_Data Engineer.csv
Data Engineer (Analytics),,,,,,"Data Engineer (Analytics) Yurt Tech Занятость	Полная занятость Адрес	Казахстан, Астана, улица Абикена Бектурова, 7 Описание вакансии  Мы ищем специалиста на роль Data Engineer (Analytics) — аналитика данных с уклоном в работу с SQL, построение отчетности и создание BI-дашбордов.  Роль предполагает активное взаимодействие с бизнесом, анализ данных и участие в построении data-пайплайнов.  Обязательные знания и навыки:  Базы данных и SQL Уверенное владение SQL (JOIN, подзапросы, оконные функции) Опыт работы с реляционными БД (PostgreSQL, ClickHouse, MySQL и др.) Понимание принципов нормализации данных и проектирования схем Архитектура данных Понимание слоев данных Знание подходов моделирования данных (Star Schema, Snowflake, Data Vault — как плюс) Понимание принципов хранения и обработки больших данных ETL / ELT процессы Опыт построения и понимание пайплайнов загрузки данных Работа с инструментами (Airflow, Spark, либо аналоги) Обработка, трансформация и очистка данных Python (базовый уровень) Использование Python для анализа данных (pandas, numpy) Написание простых скриптов для обработки и автоматизации Работа с API или файлами (JSON, CSV) Визуализация и BI Опыт создания дашбордов (Power BI, Tableau, Superset и др.) Умение формировать понятные и бизнес-ориентированные отчеты Работа с метриками, KPI и визуальными инсайтами  Аналитические навыки:  Умение работать с большими объемами данных Анализ и интерпретация данных для принятия бизнес-решений Построение гипотез и их проверка Навыки data storytelling (донесение результатов до бизнеса)  Будет плюсом:  Опыт работы с Big Data (Spark, Hadoop, ClickHouse) Понимание Data Governance и качества данных Опыт работы с Data Mesh / Data Warehouse Знание статистики или основ машинного обучения  Soft skills:  Структурное мышление Внимательность к деталям Умение коммуницировать с бизнесом и разработчиками Навыки документирования (описание метрик, ТЗ, датасетов)  Условия :  Конкурентная заработная плата Возможности профессионального роста Работа с современным стеком технологий Дружная команда и прозрачные процессы  Рассматриваем только кандидатов с релевантным коммерческим опытом. Отклики без уверенного знания SQL и опыта работы с BI рассматриваться не будут.  Требования Опыт	От 3 до 6 лет Условия работы График работы	Полный день Добавлено 27 дней назад Пожаловаться Отклик на HeadHunter Для связи с работодателем или просмотра контактов нажмите на кнопку",https://qyzmet.kz/redir?id=20485305,hh_parser_qyzmet_Data Engineer.csv
Data engineer (Middle),,,,,,"Data engineer (Middle) АО ""Банк ЦентрКредит"" Занятость	Полная занятость Адрес	Казахстан, Алматы, проспект Аль-Фараби, 38 Описание вакансии  Основные задачи:  Разработка и сопровождение ETL/ELT-процессов  Нормализация, дедупликация, унификация и консолидация данных из разных источников. Разработка схем данных и построение связей между сущностями.  Работа с Greenplum, PostgreSQL, Oracle Оптимизация SQL-запросов и создание представлений (views, materialized views).  Настройка оркестрации и автоматизации пайплайнов (Airflow и др.).  Контроль качества данных (Data Quality) Поддержка интеграций с аналитическими, ML- и LLM-сервисами.  Опыт работы с микросервисной архитектурой и шлюзами данных API Gateway.  Технические требования Основной стек: Python: опыт написания production-скриптов SQL уверенные знания PostgreSQL, Greenplum, Oracle ETL-инструменты: Airflow Базы данных: опыт проектирования и администрирования реляционных БД.  Работа с API: REST, JSON, XML.  Инфраструктура опыт работы в *Linux / nix-среде, знание Docker, Git. Мониторинг и логи: Grafana.  Будет плюсом: Опыт построения хранилищ данных (Data Lake, Data Warehouse).  Опыт интеграции с ML/LLM-сервисами или аналитическими платформами.  Знание архитектуры DWH (ODS, DDS, Staging).  Опыт работы с Kafka, Redis, MinIO, ClickHouse.  Опыт и квалификация От 2 до 4 лет опыта работы на позиции Data Engineer / ETL Developer / Python Developer.  • Практический опыт создания или оптимизации ETL-пайплайнов.  Участие в проектах по интеграции данных из нескольких источников.  • Понимание принципов качества, надёжности и воспроизводимости данных (DQ, lineage, validation)  Требования Опыт	От 1 года до 3 лет Условия работы График работы	Полный день Добавлено 22 дня назад Пожаловаться Отклик на HeadHunter Для связи с работодателем или просмотра контактов нажмите на кнопку",https://qyzmet.kz/redir?id=20513238,hh_parser_qyzmet_Data Engineer.csv
Senior Data Engineer (Greenplum),,,,,,"Senior Data Engineer (Greenplum) Consort Tas Занятость	Полная занятость Адрес	Казахстан, Ташкент РЕКЛАМА Описание вакансии  Hamkorbank — один из крупнейших банков Узбекистана. В 2025 году мы запустили масштабную программу развития data-платформы: строим современный DWH с нуля, самостоятельно выбирая архитектуру и инструменты. Никакого legacy — только осознанные технические решения.  Сейчас ищем Senior Data Engineer в команду Greenplum. Это критически важная роль: вам предстоит построить DDS-слой (детальное доменное хранилище) — фундамент всей аналитической платформы банка.  Что вы будете делать  • Проектировать и разрабатывать DDS-слой в Greenplum: доменные сущности (Клиент, Счёт и другие), связи, правила загрузки и историчность данных  • Настраивать и оптимизировать распределение данных по сегментам, управлять resource groups под разные типы нагрузки  • Обеспечивать надёжную загрузку данных из Kafka (CDC через Debezium) и batch-источников  • Описывать трансформации через dbt, поддерживать DAG-оркестрацию в Apache Airflow  • Мониторить и поддерживать работу платформы совместно с командой инженеров  • Взаимодействовать с аналитиками-инженерами, которые строят витрины поверх GP  ━━━ Наш стек ━━━  Хранилище: Greenplum (основной), ClickHouse (вспомогательный)  Трансформации: dbt  Оркестрация: Apache Airflow  Потоки / CDC: Apache Kafka + Debezium  Метаданные и качество: OpenMetadata  BI: Apache Superset, Power BI  В планах: Spark, MinIO / S3, ML-сервер (JupyterLab + mlflow), Vector DB  Что мы ищем  • Опыт коммерческой разработки в Greenplum: дистрибуция таблиц, сегменты, resource groups / queues — обязательно  • Понимание MPP-архитектуры: distribution keys, skew, AO vs heap таблицы, partitioning  • Опыт проектирования детального слоя DWH: 3NF, Data Vault или аналоги; знание SCD-типов  • Практический опыт с dbt: модели, материализации (table / incremental / view), ref(), тесты  • Опыт работы с потоковыми данными: Kafka, CDC, паттерны загрузки delta-данных  • Знание Apache Airflow: DAG-и, зависимости, мониторинг  • Уверенный SQL: оконные функции, планы выполнения, оптимизация запросов  Будет плюсом: опыт в банковской или финтех-сфере; знание OpenMetadata или аналогов (DataHub, Amundsen)  Что мы предлагаем  • Работу над современным data-стеком, который строится с нуля — без переделки legacy  • Сильную команду: тех-лид GP, архитектор, CDO из инженерии  • Технический рост: в планах векторные БД, агентные сценарии, ML-платформа  • Достойный доход: Мы ценим опыт экспертов и предлагаем условия, конкурирующие с финтех-компаниями  • Локация и формат: Работа в офисе в Ташкенте или гибрид — мы создаем условия для продуктивности, а не для контроля присутствия.  К отклику приложите, пожалуйста, краткие ответы:  ​​​​​​​С каким стеком технологий Вы ранее работали?  Был ли у Вас опыт коммерческой разработки в Greenplum?  Готовы ли Вы к релокации в Ташкент?  Требования Опыт	Более 6 лет Условия работы График работы	Полный день Добавлено 22 дня назад Пожаловаться Отклик на HeadHunter Для связи с работодателем или просмотра контактов нажмите на кнопку",https://qyzmet.kz/redir?id=20507254,hh_parser_qyzmet_Data Engineer.csv
Data Engineer,,,,,,"Data Engineer HALYK FINANCE, дочерняя организация АО Народный банк Занятость	Полная занятость Адрес	Казахстан, Алматы, проспект Абая, 109В Описание вакансии Ваши главные задачи: Участвовать в разработке отчетной системы; Разрабатывать и поддерживать batch ETL-процессы (Python, SQL, Airflow); Разрабатывать и поддерживать обработку потоков данных (Python, RabbitMQ); Дорабатывать и развивать хранилище данных, строить витрины данных; Интегрировать новые источники данных в DWH; Реализовывать проверки качества данных DQ; Внедрять новые инструменты по работе с данными в компании; В ходе работы выстраивать процессы коммуникации с заказчиками;  Нас интересует:  Хорошое знание SQL - оконные функции, сложные join'ы и подзапросы, опыт оптимизации больших SQL запросов;  Понимание принципов работы реляционных и колоночных СУБД, опыт проектирования DWH моделирование данных, разбиение по слоям; Хорошее знание Python (навыки работы с Pandas будут плюсом), опыт построения data pipeline’ов при помощи Airflow; Владение инструментами - Git, Docker, навыки работы с NoSQL СУБД; Знание технологий DBT, Debezium, Greenplum, Spark, Data Lake, k8s, PowerBI, Apache NiFi.  Мы предлагаем:  Работу в крупнейшей финансовой группе страны с устойчивыми возможностями профессионального и карьерного роста;  Годовой бонус и премию ко Дню Независимости;  ДМС после прохождения испытательного срока;  26 календарных дней отпуска + дополнительные дни при важных жизненных событиях;  Медицинский check-up после 1 года работы;  Льготные условия на корпоративный паркинг;  Открытую корпоративную культуру: спортивные турниры, занятия йогой, корпоративные мероприятия;  Профессиональное развитие: тренинги, обучение и индивидуальный план развития;  Участие в новых проектах группы Halyk и возможность реализовывать собственные инициативы;  Формат работы: график 5/2, 09:00–18:00.  Требования Опыт	От 3 до 6 лет Условия работы График работы	Полный день Добавлено 23 дня назад Пожаловаться Отклик на HeadHunter Для связи с работодателем или просмотра контактов нажмите на кнопку",https://qyzmet.kz/redir?id=20507570,hh_parser_qyzmet_Data Engineer.csv
Data Engineer в Направление системного анализа,,,,,,"Data Engineer в Направление системного анализа АО ""Банк ЦентрКредит"" Занятость	Полная занятость Адрес	Казахстан, Алматы, проспект Аль-Фараби, 38 Описание вакансии  Вам предстоит:  Сбор и анализ требований, интервью с заказчиком; Разработка функциональных требований в рамках поставленных бизнес-задач; Составление проектной, технической и пользовательской документации для команды разработки, в том числе скрипты; Понимание структуры Хранилища Данных; Анализ возможного переиспользования данных разными подразделениями Подготовка скриптов для сбора витрин/таблиц Перенос и построение таблиц/витрин с разных систем в Хранилище Данных  Мы ожидаем, что у Вас есть:  Навыки работы с PL SQL, COLVIR, ETL инструментами; Знание Informatica. Требования Опыт	От 3 до 6 лет Условия работы График работы	Полный день Добавлено 25 дней назад Пожаловаться Отклик на HeadHunter Для связи с работодателем или просмотра контактов нажмите на кнопку",https://qyzmet.kz/redir?id=20495735,hh_parser_qyzmet_Data Engineer.csv
DevOps Engineer,,,,,,"DevOps Engineer Genesis Group AG Занятость	Полная занятость Адрес	Казахстан, Алматы Описание вакансии 🌍 We’re Hiring: Senior Data Scientist (mathematical statistics focus) 📍 Location: Remote 💡 About Us  Yesim is an international product IT company operating in the fast-growing global eSIM and digital connectivity market. We are building a scalable, data-driven business with a clear focus on long-term value creation.  If you are excited by complex datasets, behavioral patterns, forecasting systems, and building analytical infrastructure from the ground up — this opportunity is built for you.  ✨ About the Role  We are looking for a Mid/Senior in-house DevOps Engineer to take full ownership of our infrastructure, developer environments, and CI/CD pipelines. You will work closely with the CTO, CDO and Backend/Frontend Tech Leads, participate in architectural decisions, and establish technical standards from the ground up.  📝 Responsibilities  Data Analysis & Pattern Discovery  Maintain and evolve AWS and Hetzner infrastructure: server provisioning, network rules, resource monitoring Manage SSH tunnels and port-forwarding daemons for secure database access and log retrieval across environments Build and maintain CI/CD pipelines (GitHub Actions / GitLab CI) for backend, frontend, and VoIP services Design and operate database backup systems (MySQL, ClickHouse) on Hetzner: scheduling, rotation, and integrity verification Deploy and maintain staging environments on Hetzner using Docker: multi-stack isolation, production schema replication Create and maintain a unified Docker-based local development environment for the entire backend team Expand SLA monitoring: build dashboards and alerts tailored to different stakeholder groups (developers, customers, management) Write and maintain infrastructure documentation, runbooks, and recovery procedures Contribute to ISO 27001 readiness: access control, server access management, DDoS mitigation 📩 Requirements  3+ years of experience as a DevOps / Infrastructure Engineer  Strong Linux skills (Debian/Ubuntu): bash scripting, systemd, cron, user management  Solid knowledge of Nginx, SSL/TLS, Let's Encrypt configuration  Hands-on Docker and Docker Compose: Dockerfile authoring, compose stacks, networking, volumes  Practical AWS experience: EC2, S3, VPC, Security Groups, IAM, CloudWatch  Hetzner experience: dedicated servers or Cloud VPS, setup from scratch  SSH tunnel management: port forwarding, reverse tunnels, key management  CI/CD pipeline experience: GitHub Actions or GitLab CI  Backup and recovery: mysqldump / ClickHouse backup, verification, rotation  Monitoring and alerting: Prometheus, Grafana, Alertmanager or equivalents  Technical English: able to read documentation independently  Nice to Have  Experience with ClickHouse or other columnar databases  Familiarity with PHP/Laravel stack (for effective team collaboration)  Basic Python or Ansible for automation  Understanding of ISO 27001 or SOC 2 requirements  Background in telecom or SaaS environments  🌍 Languages  Russian - С2  English - B2 or higher  🎁 What We Offer  Full infrastructure ownership from day one – minimal bureaucracy  Direct collaboration with CTO, CDO and Backend/Frontend Tech Leads  Opportunity to build processes from scratch: environments, standards, monitoring  Involvement in strategic projects: ISO 27001, infrastructure scaling  Competitive compensation, discussed individually  Fully remote format — work from anywhere with flexible structure  Global product environment — operate in an international, fast-scaling tech company  Dynamic growth stage — high responsibility, fast decisions, no corporate bureaucracy  If you’re ready to design predictive systems, uncover deep behavioral patterns, and influence high-level business decisions — we’d love to hear from you.  Требования Опыт	От 3 до 6 лет Условия работы График работы	Удаленная работа Добавлено 25 дней назад Пожаловаться Отклик на HeadHunter Для связи с работодателем или просмотра контактов нажмите на кнопку",https://qyzmet.kz/redir?id=20494878,hh_parser_qyzmet_Data Engineer.csv
