title,salary,city,job,publish_date,requirements,responsibilities,url,source
"Главный специалист, Категория E-G-3",От 243 700 ₸,Есик,"Государственное учреждение ""Аппарат акима города Есик""",,,". обеспечивает соблюдение технической безопасности. Обеспечивает соблюдение информационной безопасности ... взимать с физических лиц плату за имущество, землю и транспортные средства и обеспечивает ...",https://qyzmet.kz/jobdesc?id=20643287&src=js,qyzmet_parser
Заместитель начальника ИКТ-подразделений,200 000 - 250 000 KZT,Талдыкорган,Государственное коммунальное предприятие на праве хозяйственного ведения «Талдыкорганский индустриальный колледж» государственного учреждения «Управление образования области Жетісу»,,,"информационной безопасности и защиту данных. Руководить деятельностью IT-подразделения, распределять ... информационных систем организации. Обеспечивать бесперебойное функционирование IT-инфраструктуры ...",https://qyzmet.kz/jobdesc?id=20644703&src=js,qyzmet_parser
Сетевой инженер,,Алматы,«Финансовый Холдинг «Республика»,,,"требований ИБ; Участие в разработке и внедрении политики сетевой безопасности (ACL, segmentation ... и использования сетевых сенсоров ; Стремление к постоянному развитию в области информационной ...",https://qyzmet.kz/redir?id=20642596,qyzmet_parser
IT-администратор,От 340 000 ₸,Петропавловск,Арида-Софт,,,информационной безопасности; - Настройка и контроль резервного копирования. Будет плюсом - Опыт настройки ... серверного оборудования Компании; - Настройка и сопровождение политик безопасности в домене (пароли ...,https://qyzmet.kz/redir?id=20572566,qyzmet_parser
Системный администратор,От 340 000 ₸,Петропавловск,Арида-Софт,,,"-доступа; - Базовое понимание принципов информационной безопасности; - Настройка и контроль резервного ... и сопровождение политик безопасности в домене (пароли, блокировки, ограничение доступа); - Управление ...",https://qyzmet.kz/redir?id=20464274,qyzmet_parser
Ведущий специалист по сопровождению информационных систем,,Алматы,Tele2/Altel,,,"-процессов в CRM B2B; Проводить оценку и устранение узких мест в работе системы Информационная безопасность ... Мы верим, что новое качество жизни можно нести через реализацию потенциала современных цифровых ...",https://qyzmet.kz/redir?id=20645396,qyzmet_parser
ОТ/IT Инженер,,Байсерке,Danone,,,"антивирусных программ, в рамках обеспечения информационной безопасности, на компьютерах относящихся ... информационной системы. Оказывать поддержку производства при устранении неисправностей связанных с ...",https://qyzmet.kz/redir?id=20649743,qyzmet_parser
Системный администратор (Middle/Senior System Administrator),,Астана,Азия-Софт Сервис ЛТД,,,"Компания Азия-Софт, известна как разработчик сложных информационных систем с повышенными требованиями к информационной безопасности, отказоустойчивости, быстродействию. Сотрудники являются самым ...",https://qyzmet.kz/redir?id=20643149,qyzmet_parser
Помощник/Ассистент руководителя со знанием китайского языка,До 600 000 ₸,Алматы,Asia United Steel,,,и доверенные задачи Работа с конфиденциальной информацией Обеспечение информационной безопасности в ... безопасности и конфиденциальности при передвижении Полная занятость Полный день ...,https://qyzmet.kz/redir?id=20640638,qyzmet_parser
Менеджер (15 Грейд) отдела цифровых компетенций филиала АО «НК «ҚТЖ» - «Центр диагностики пути»,,Астана,Филиал АО «НК «ҚТЖ» - «Центр диагностики пути»,,,"отдела цифровых компетенций; соблюдает требования интегрированной системы менеджмента, информационной безопасности и охраны труда при разработке и сопровождении программных решений. Квалификационные ...",https://qyzmet.kz/jobdesc?id=20641541&src=js,qyzmet_parser
Руководитель отдела IT-инфраструктуры (CIO),,Астана,DS Trading Company,,,"информационной безопасности, разграничения доступов, резервного копирования и защиты данных ... Ключевые задачи: Обеспечение бесперебойной работы IT-инфраструктуры компании: филиалы, производство ...",https://qyzmet.kz/redir?id=20635475,qyzmet_parser
Комплаенс офицер,От 650 000 ₸,Усть-Каменогорск,УКТМК,,,"Системы менеджмента противодействия коррупции, информационной безопасности и относящихся ... руководству и Президенту аналитических, информационных, справочных и других отчетов в области комплаенс с ...",https://qyzmet.kz/redir?id=20635508,qyzmet_parser
Руководитель центра разработки 1С,,Алматы,Aitas KZ,,,"информационных систем Формирование и развитие команды: постановка задач, распределение ролей ... /Специалист) Знания в области бухгалтерского учета / МСФО Опыт в DevOps или информационной ...",https://qyzmet.kz/redir?id=20634918,qyzmet_parser
Бизнес аналитик IT -Департамент эксплуатации информационных систем и поддержки пользователей,,Астана,ТОО «Центр развития цифровой экономики»,,,отделом информационной безопасности. 5. Принимать участие: во внедрении разрабатываемых решений ... Обязанности: 1. Анализировать: потребности заказчика информационных систем и его бизнес-процессы ...,https://qyzmet.kz/jobdesc?id=20636545&src=js,qyzmet_parser
Менеджер (15 грейд) сектора сопровождения ИТ систем и ИТ инфраструктуры Департамента информационных технологий филиала АО «НК «ҚТЖ» - «Дирекция магистральной сети»,,Астана,Филиал АО «НК «ҚТЖ» - «Дирекция магистральной сети»;,,,"; Информационные системы; Системы информационной безопасности, Вычислительная техника и программное обеспечение ... Должностные обязанности: Выполняет сопровождение функционирования ИТ систем и ИТ инфраструктуры ...",https://qyzmet.kz/jobdesc?id=20634834&src=js,qyzmet_parser
